date,lg,g,g1,g2,lp,p,p1,p2,epu,spx,ts,logg,logpg,loggs,pby,pt,pts,lftd,ftd,lftd2,ftd2,lr,r
2000-02-02,1.389743239240881,1.4190054603060385,0.9220273343390407,0.5588711026828085,1.0755786036684958,2.0304568527918825,1.6192,1.7789,-0.9001182990433187,1.2636565976150556,-1.122374227824896,9.075058877387642,9.107964287359316,-0.032905409971673905,1.936218678815493,2,-0.06378132118450708,0.0,1.0,0.0,1.0,5.5,5.75
2000-03-21,1.389743239240881,1.688650203357069,0.7809990140579823,0.7678017895222852,1.0755786036684958,1.992146346135467,1.7649,1.7072,-0.8839353841126755,1.2202028744204787,-1.3211638401108836,9.075058877387642,9.110619479263208,-0.03556060187556653,2.1046643913538046,2,0.10466439135380456,1.0,1.0,1.0,1.0,5.75,6.0
2000-05-16,1.7725624451001316,1.321205683176201,0.7809990140579823,0.7678017895222852,1.9493549928332188,2.6626093571700373,1.7649,1.7072,-0.9184702390604028,1.2800941684537557,-1.4316025136030988,9.083324847756193,9.122230209724885,-0.03890536196869121,2.3850085178875737,2,0.38500851788757373,1.0,1.0,1.0,2.0,6.0,6.5
2000-06-28,1.7725624451001316,1.3223122205993005,1.0340410195924152,0.8887091660691879,1.9493549928332188,2.6626093571700373,2.4403,2.0589,-0.7361610496520764,1.3161562020358275,-1.4426463809523202,9.083324847756193,9.122241130749495,-0.038916282993302076,2.3190045248868745,2,0.3190045248868745,1.0,0.0,2.0,0.0,6.5,6.5
2000-08-22,1.1855880054160446,1.2728736482517027,1.0340410195924152,0.8887091660691879,3.2665463868578457,2.486578129415076,2.4403,2.0589,-0.9635988230017452,1.3252829433535833,-1.4647341156507634,9.100090143355283,9.138715468300882,-0.038625324945599004,1.676829268292688,2,-0.32317073170731203,0.0,0.0,0.0,0.0,6.5,6.5
2000-10-03,1.1855880054160446,1.3827541939554862,0.8389910622206984,0.7957898773823172,3.2665463868578457,2.373551850805295,2.1514,2.2534,-0.5585640818601149,1.317209663132936,-1.2107251666186682,9.100090143355283,9.139799874962977,-0.039709731607693755,1.74954835029001,2,-0.25045164970999,0.0,0.0,0.0,0.0,6.5,6.5
2000-11-15,1.3827541939554862,0.6792647200850003,0.8389910622206984,0.7957898773823172,2.373551850805295,1.9850187265917647,2.1514,2.2534,-0.11607127136854566,1.2263768252217697,-1.1996812992694468,9.10849589004314,9.14656955607752,-0.03807366603438034,1.706808268537845,2,-0.29319173146215505,0.0,0.0,0.0,0.0,6.5,6.5
2000-12-19,1.3827541939554862,0.5859060618742594,0.8024450555306692,0.8185366789296192,2.373551850805295,1.910112359550581,2.1413,2.2429,0.288390519750251,1.1534333909117853,-1.144461962523339,9.10849589004314,9.145641838037246,-0.037145947994106976,1.694433926542982,2,-0.30556607345701803,0.0,0.0,0.0,0.0,6.5,6.5
2001-01-03,1.3827541939554862,0.5429825408578305,0.8024450555306692,0.8185366789296192,2.373551850805295,1.5730337078651748,2.1413,2.2429,0.4157783569698262,1.1381533973460005,-0.5812247277130411,9.10849589004314,9.14521501201572,-0.03671912197258109,1.6937925813777364,2,-0.30620741862226364,0.0,-1.0,0.0,-2.0,6.5,6.0
2001-01-31,1.3827541939554862,0.5429825408578305,0.8024450555306692,0.8185366789296192,2.373551850805295,1.5730337078651748,2.1413,2.2429,0.22651191728423647,1.1455405478389615,-0.5812247277130411,9.10849589004314,9.14521501201572,-0.03671912197258109,1.6937925813777364,2,-0.30620741862226364,-1.0,-1.0,-2.0,-2.0,6.0,5.5
2001-03-20,0.5429825408578305,0.26362132451038717,0.2106046907408315,0.5354675044845225,1.5730337078651748,1.9026301063234663,2.3589,1.8952,0.347240672095574,0.9943909043813515,-0.41556671747471824,9.123834321832888,9.147847756545533,-0.02401343471264461,1.7545514574096779,2,-0.24544854259032212,-1.0,-1.0,-2.0,-2.0,5.5,5.0
2001-04-18,0.5429825408578305,0.2582848604514726,0.2106046907408315,0.5354675044845225,1.5730337078651748,1.9772430516694688,2.3589,1.8952,-0.2903533140283995,0.8978995183043149,-0.0179874929027433,9.123834321832888,9.147794530799162,-0.023960208966274266,1.6655688341018258,2,-0.33443116589817423,-1.0,-1.0,-2.0,-2.0,5.0,4.5
2001-05-15,0.2582848604514726,0.49181898506444643,0.2106046907408315,0.5354675044845225,1.9772430516694688,3.1183294663573213,2.3589,1.8952,-0.10121549577650657,1.0230800207369821,0.22497758878013013,9.132897614833526,9.1527006658631,-0.019803051029573027,1.652582159624418,2,-0.3474178403755821,-1.0,-1.0,-2.0,-2.0,4.5,4.0
2001-06-27,0.2582848604514726,0.32787932337629766,0.3082659773938322,0.48685183229486073,1.9772430516694688,3.1925754060324807,2.266,1.8441,-0.657538275090194,1.0173548535063555,0.30228466022468087,9.132897614833526,9.151067960511112,-0.018170345677585686,1.6693238300665867,2,-0.3306761699334133,-1.0,-1.0,-2.0,-1.0,4.0,3.75
2001-08-21,0.32889433463386714,0.18319138679094074,0.3082659773938322,0.48685183229486073,3.228799406197827,2.2457432121491006,2.266,1.8441,-0.22565673287865315,0.9502135543480372,0.31332852757390245,9.141922335240073,9.143302730637515,-0.001380395397442058,1.7683383233532939,2,-0.23166167664670612,-1.0,-1.0,-1.0,-1.0,3.75,3.5
2001-09-17,0.32889433463386714,0.04178049172424486,0.3036913469352799,0.6855010660980733,3.228799406197827,2.2089277496548343,1.8524,1.9732,0.3002119987927944,0.8889538693610417,0.7550832215427636,9.145577825746864,9.141890210338454,0.0036876154084097834,1.7178601437774284,2,-0.28213985622257165,-1.0,-1.0,-1.0,-2.0,3.5,3.0
2001-10-02,0.32889433463386714,0.07713321549092857,0.3036913469352799,0.6855010660980733,3.228799406197827,2.098481362172087,1.8524,1.9732,2.497451950643922,0.7758793990336345,1.0090921705748588,9.145577825746864,9.142243527508525,0.003334298238339528,1.5483630258371521,2,-0.45163697416284787,-1.0,-1.0,-2.0,-2.0,3.0,2.5
2001-11-06,0.07713321549092857,-0.08884892471392884,0.3036913469352799,0.6855010660980733,2.098481362172087,2.124153085515467,1.8524,1.9732,1.5419759375658542,0.8054169804966008,1.0422237726225234,9.154193211353181,9.141354643320865,0.012838568032316644,0.493344503397549,2,-1.506655496602451,-1.0,-1.0,-2.0,-2.0,2.5,2.0
2001-12-11,0.07713321549092857,-0.2665467741417671,-0.48749651788201515,0.022610062554510316,2.098481362172087,2.124153085515467,1.4652,1.8273,0.21685361689932936,0.8852108174851843,1.1637063134639598,9.154193211353181,9.139574501082855,0.014618710270326574,1.5899581589958234,2,-0.4100418410041766,-1.0,-1.0,-2.0,-1.0,2.0,1.75
2002-01-30,0.07713321549092857,-0.3350567883790005,-0.48749651788201515,0.022610062554510316,2.098481362172087,2.234023072697306,1.4652,1.8273,0.5591152519678683,0.8812912282629712,1.1968379155116242,9.154193211353181,9.138887333902405,0.015305877450776606,1.6158989598811246,2,-0.38410104011887536,-1.0,0.0,-1.0,0.0,1.75,1.75
2002-03-19,-0.3350567883790005,0.3469238700807816,0.3542444931083344,0.6546434760284846,2.234023072697306,-0.2549394518801536,1.6688,1.4782,-0.4110236045516928,0.8738316566641311,0.8765657623842003,9.151280150846638,9.14235056867666,0.00892958216997819,1.1834319526627228,2,-0.8165680473372772,0.0,0.0,0.0,0.0,1.75,1.75
2002-05-07,0.4102938649252527,1.4280213080033375,0.3542444931083344,0.6546434760284846,-0.10925976509150918,0.8014571948998137,1.6688,1.4782,-0.4700374569035401,0.820894865253332,1.0753553746701878,9.158720708546577,9.1571610897047,0.0015596188418758317,1.134163208852009,2,-0.865836791147991,0.0,0.0,0.0,0.0,1.75,1.75
2002-06-26,0.4102938649252527,1.3659799328241546,0.619219371236331,0.7974685600758334,-0.10925976509150918,0.9471766848816217,1.6461,1.7035,-0.4953875721995186,0.7220579634887153,1.1195308440670737,9.158720708546577,9.15654922370536,0.002171484841216653,1.3451262207481056,2,-0.6548737792518944,0.0,0.0,0.0,0.0,1.75,1.75
2002-08-13,1.2369172216936408,0.26379870129868965,0.619219371236331,0.7974685600758334,1.31171433776644,1.1621572544034615,1.6461,1.7035,0.6651226990496687,0.5166781521300967,1.3293643237022827,9.165980877875755,9.147176905018144,0.018803972857611484,1.610231873389768,2,-0.38976812661023197,0.0,0.0,0.0,0.0,1.75,1.75
2002-09-24,1.2369172216936408,0.2819548872180412,0.5946803864548996,0.6519882825934855,1.31171433776644,1.1258398402033858,1.6029,1.8157,0.03070917019530129,0.5379794902504472,1.0422237726225234,9.156010894097427,9.147357972785914,0.00865292131151385,1.449275362318839,2,-0.550724637681161,0.0,0.0,0.0,0.0,1.75,1.75
2002-11-06,0.3118591934381291,0.7750947574634928,0.5946803864548996,0.6519882825934855,1.2347920828037169,1.1223750905141283,1.6029,1.8157,0.28661320539370594,0.5232549976783851,1.3293643237022827,9.162703542460575,9.155377193900897,0.007326348559677953,2.71618625277163,2,0.7161862527716298,0.0,-1.0,0.0,-2.0,1.75,1.25
2002-12-10,0.3118591934381291,0.9752565904348235,0.33075370832099454,0.6354284072779907,1.2347920828037169,0.9775524981897031,1.7004,1.9629,0.11012121264578034,0.5694920626746389,1.395627527797612,9.162703542460575,9.157361447185297,0.005342095275278069,1.7649748513946109,2,-0.23502514860538914,-1.0,0.0,-2.0,0.0,1.25,1.25
2003-01-29,0.3118591934381291,0.9922916400494095,0.33075370832099454,0.6354284072779907,1.2347920828037169,1.0137581462708223,1.7004,1.9629,1.3403793795317362,0.5520753938558215,1.5281539359882703,9.162703542460575,9.15753013814386,0.005173404316714425,1.541830124988594,2,-0.45816987501140605,0.0,0.0,0.0,0.0,1.25,1.25
2003-03-18,0.9922916400494095,0.35738382390148893,0.5379345904537333,0.6769607175643365,1.0137581462708223,1.6251354279522883,1.9997,1.7503,1.6848275789731295,0.46358810325539324,1.4508468645437198,9.1730226469918,9.161097605397732,0.011925041594068375,1.4582573824279934,2,-0.5417426175720066,0.0,0.0,0.0,0.0,1.25,1.25
2003-05-06,0.3436788395040942,0.3971339118740862,0.5379345904537333,0.6769607175643365,1.7695919104369622,2.51685393258428,1.9997,1.7503,0.4510674012333247,0.5541266939546297,1.3514520584007257,9.17991209184827,9.1649245084457,0.01498758340256856,1.508679451058799,2,-0.4913205489412009,0.0,0.0,0.0,0.0,1.25,1.25
2003-06-25,0.3436788395040942,0.4696266100733217,0.4469966513185449,0.8306841071956046,1.7695919104369622,2.480898876404486,1.6537,1.6974,-0.3724313280136957,0.6688903071162197,1.2962327216546183,9.17991209184827,9.165646307325298,0.014265784522971003,1.2598567932565945,2,-0.7401432067434055,0.0,-1.0,0.0,-1.0,1.25,1.0
2003-08-12,0.355109159294817,0.5873115577889485,0.4469966513185449,0.8306841071956046,2.3370786516854136,0.9651474530830956,1.6537,1.6974,-0.2046446677555563,0.6694923756351282,1.8373822217664728,9.186785112354645,9.170361771698996,0.0164233406556491,1.32983535371811,2,-0.67016464628189,-1.0,0.0,-1.0,0.0,1.0,1.0
2003-09-16,0.355109159294817,0.7694723618090452,0.8727011583976059,0.9521871243660971,2.3370786516854136,0.8579088471849683,1.4016,1.4973,-0.3125931292004251,0.7052032530607406,1.8042506197188086,9.18982128808626,9.17217110585868,0.017650182227580302,1.364540032532085,2,-0.6354599674679151,0.0,0.0,0.0,0.0,1.0,1.0
2003-10-28,0.355109159294817,0.8103015075376847,0.8727011583976059,0.9521871243660971,2.3370786516854136,1.0008936550491552,1.4016,1.4973,-0.6641155074951703,0.7376522396387413,1.7821628850203655,9.18982128808626,9.172576197555166,0.017245090531094576,1.2889850369569198,2,-0.7110149630430802,0.0,0.0,0.0,0.0,1.0,1.0
2003-12-09,0.8103015075376847,1.9918167279373697,0.9853427509900793,0.9729792668815825,1.0008936550491552,1.675878053128896,1.5353,1.7801,-0.7989458485827765,0.7631195479198251,1.583373272734378,9.197356444417888,9.192298593475417,0.0050578509424710205,1.1866235167206107,2,-0.8133764832793893,0.0,0.0,0.0,0.0,1.0,1.0
2004-01-28,0.7629475828566916,1.9906106937006223,0.9853427509900793,0.9729792668815825,1.0536025027814004,1.6312594840667938,1.5353,1.7801,-0.17658180949432536,0.8653768196971637,1.6165048747820427,9.209590090585479,9.258473177275466,-0.048883086689986754,0.8158172569344548,2,-1.1841827430655452,0.0,0.0,0.0,0.0,1.0,1.0
2004-03-16,1.9906106937006223,1.0111406543347567,1.094129526002396,1.0522590867247221,1.6312594840667938,1.1976952866723078,1.4014,1.4003,-0.520708455351475,0.8795697149554629,1.461890731892941,9.217961259107543,9.268533805553913,-0.05057254644636977,0.8384139046543367,2,-1.1615860953456631,0.0,0.0,0.0,0.0,1.0,1.0
2004-05-04,1.0197177192631348,1.0235752492901011,1.094129526002396,1.0522590867247221,1.5112874279776762,2.457890279476826,1.4014,1.4003,-0.8062129595866745,0.868064460575179,1.395627527797612,9.226223563603721,9.27880243594308,-0.05257887233935854,1.4168238256157821,2,-0.5831761743842179,0.0,0.0,0.0,0.0,1.0,1.0
2004-06-30,1.0197177192631348,0.9622550730653484,1.1057841361148875,1.0164483023666664,1.5112874279776762,2.819234026536217,2.1667,1.6832,-0.4821220252422826,0.8700168389090535,1.1526624461147386,9.226223563603721,9.278195262875435,-0.0519716992717143,1.639031099564461,2,-0.360968900435539,0.0,1.0,0.0,1.0,1.0,1.25
2004-08-10,1.1038967176084689,0.7525122692217808,1.1057841361148875,1.0164483023666664,2.732066125007016,3.1570904075889765,2.1667,1.6832,-0.7016671197059802,0.8185156810555619,0.9317850991303079,9.234340061624064,9.285262298493443,-0.050922236869379134,1.5477459640572693,2,-0.4522540359427307,1.0,1.0,1.0,1.0,1.25,1.5
2004-09-21,1.1038967176084689,0.690815611124091,0.8600853590647684,0.9890071476537738,2.732066125007016,3.186909443315892,1.9895,2.2488,-0.5233919661727054,0.8455053247980931,0.7440393541935421,9.298516070879908,9.284649752417323,0.01386631846258446,1.4770500846474266,2,-0.5229499153525734,1.0,1.0,1.0,1.0,1.5,1.75
2004-11-10,0.8151437251694389,0.9151854015410619,0.8600853590647684,0.9890071476537738,3.186909443315892,1.260989747524737,1.9895,2.2488,-0.01586932808953771,0.8618232593453452,0.4568988031137824,9.30618677162531,9.294993971591978,0.011192800033331451,1.5163470771102883,2,-0.48365292288971173,1.0,1.0,1.0,1.0,1.75,2.0
2004-12-14,0.8151437251694389,0.9736014910011405,0.9124354521564961,0.8312706961782844,3.186909443315892,1.2942710018582348,1.7999,2.1978,-0.9837046916601564,0.9398884782922626,0.324372394923124,9.30618677162531,9.295572667338181,0.010614104287128612,1.4546110125345162,2,-0.5453889874654838,1.0,1.0,1.0,1.0,2.0,2.25
2005-02-02,0.985655604699243,0.777706363052068,0.9124354521564961,0.8312706961782844,1.4126043505995434,1.989848089837927,1.7999,2.1978,-0.8499968649029992,0.9360296740825116,-0.15051390109340163,9.318710354642016,9.303439017230614,0.015271337411402186,1.4713257070406076,2,-0.5286742929593924,1.0,1.0,1.0,1.0,2.25,2.5
2005-03-22,0.985655604699243,0.9393076852446909,0.9164609090991893,0.903840709089536,1.4126043505995434,2.0782857827196173,2.0022,1.9219,-0.8277044318717339,0.9634241230246621,-0.1726016357918447,9.318710354642016,9.305041275300193,0.013669079341823931,1.6083486801718738,2,-0.3916513198281262,1.0,1.0,1.0,1.0,2.5,2.75
2005-05-03,0.9484895785510905,0.7631227090401523,0.9164609090991893,0.903840709089536,2.240421553002751,3.220989565679387,2.0022,1.9219,-0.6122693768575459,0.9113642554939546,-0.4707860542208259,9.326531029359863,9.312734492230407,0.01379653712945661,1.6737070871475443,2,-0.32629291285245565,1.0,1.0,1.0,1.0,2.75,3.0
2005-06-30,0.9484895785510905,0.9268439100261178,0.7417089418858628,0.8639052045595544,2.240421553002751,2.854551617365481,2.4208,2.0829,-0.8271899461369446,0.9643980266585758,-0.6254001971099273,9.326531029359863,9.314357986345566,0.01217304301429678,1.6207074740451866,2,-0.37929252595481344,1.0,1.0,1.0,1.0,3.0,3.25
2005-08-09,0.9378642024024639,0.8427809042393674,0.7417089418858628,0.8639052045595544,3.047833549781579,2.386660657954004,2.4208,2.0829,-0.9105892530320405,1.0041792165848438,-0.7800143399990287,9.334405853897149,9.313979406735669,0.0204264471614799,1.916992542954994,2,-0.0830074570450059,1.0,1.0,1.0,1.0,3.25,3.5
2005-09-20,0.9378642024024639,0.8118698462629539,1.033862243058055,0.8880956315681816,3.047833549781579,2.408292023433951,2.1168,2.1817,-0.32588206187287855,0.9941121692661026,-0.7468827379513641,9.330112539109294,9.313672832519766,0.016439706589528313,1.8407482352502256,2,-0.15925176474977443,1.0,1.0,1.0,1.0,3.5,3.75
